i_sorted,j_sorted,i_original,j_original,d_i,d_j,abs_gap,abs_Aij,coupling_over_gap,relation
35,79,35,79,-38.550977098652851,-38.498389193450677,0.052587905202173602,0.0056771268506351216,0.10795499133896801,outside_candidate
36,37,36,38,-38.550977098652851,-38.54465348332868,0.0063236153241703619,0.019688939342311994,3.113557408695653,outside_candidate
36,38,36,37,-38.550977098652851,-38.544653483328673,0.0063236153241774673,0,0,outside_candidate
36,39,36,39,-38.550977098652851,-38.542596000718476,0.0083810979343752479,0.0034126419983184493,0.40718316681653688,outside_candidate
36,40,36,40,-38.550977098652851,-38.54259600071844,0.008381097934410775,0,0,outside_candidate
36,41,36,41,-38.550977098652851,-38.535240611890295,0.015736486762556012,0,0,outside_candidate
36,42,36,42,-38.550977098652851,-38.535240611890295,0.015736486762556012,0.031901899527156066,2.0272567828204604,outside_candidate
36,43,36,43,-38.550977098652851,-38.534816247467923,0.016160851184928049,0,0,outside_candidate
36,44,36,44,-38.550977098652851,-38.534816247467916,0.016160851184935154,0.029354740242621996,1.8164105285485173,outside_candidate
36,45,36,46,-38.550977098652851,-38.533618953666618,0.01735814498623256,0.023371182870371369,1.3464101658851215,outside_candidate
36,46,36,45,-38.550977098652851,-38.53361895366659,0.017358144986260982,0,0,outside_candidate
36,47,36,48,-38.550977098652851,-38.524052346743474,0.02692475190937671,0,0,outside_candidate
36,48,36,47,-38.550977098652851,-38.524052346743467,0.026924751909383815,0.00018054407492636951,0.0067055056081481027,outside_candidate
36,49,36,50,-38.550977098652851,-38.523632256885385,0.027344841767465766,0,0,outside_candidate
36,50,36,49,-38.550977098652851,-38.523632256885378,0.027344841767472872,0,0,outside_candidate
36,51,36,51,-38.550977098652851,-38.523208436758658,0.027768661894192803,0,0,outside_candidate
36,52,36,52,-38.550977098652851,-38.523208436758608,0.027768661894242541,0.0032809727525989962,0.11815379383762319,outside_candidate
36,53,36,53,-38.550977098652851,-38.518048551255639,0.032928547397212071,0.05425267676105712,1.6475879153311961,outside_candidate
36,54,36,54,-38.550977098652851,-38.518048551255639,0.032928547397212071,0.018272240533097544,0.55490575738681325,outside_candidate
36,55,36,56,-38.550977098652851,-38.516905789642834,0.034071309010016648,0,0,outside_candidate
36,56,36,55,-38.550977098652851,-38.51690578964282,0.034071309010030859,0,0,outside_candidate
36,57,36,58,-38.550977098652851,-38.515389665287053,0.035587433365797949,0,0,outside_candidate
36,58,36,57,-38.550977098652851,-38.515389665287046,0.035587433365805055,0,0,outside_candidate
36,59,36,59,-38.550977098652851,-38.511524460429108,0.039452638223743008,0,0,outside_candidate
36,60,36,60,-38.550977098652851,-38.511524460429087,0.039452638223764325,0,0,outside_candidate
36,61,36,61,-38.550977098652851,-38.509119151636938,0.041857947015913055,0,0,outside_candidate
36,62,36,62,-38.550977098652851,-38.509119151636924,0.041857947015927266,0.0063875320955433055,0.15260022411306509,outside_candidate
36,63,36,63,-38.550977098652851,-38.505838792892362,0.045138305760488606,0,0,outside_candidate
36,64,36,64,-38.550977098652851,-38.505838792892334,0.045138305760517028,0.010234156616376704,0.22672886019857294,outside_candidate
36,65,36,65,-38.550977098652851,-38.505450543172927,0.045526555479924014,0,0,outside_candidate
36,66,36,66,-38.550977098652851,-38.505450543172927,0.045526555479924014,0,0,outside_candidate
36,67,36,67,-38.550977098652851,-38.505185035088573,0.045792063564277896,0,0,outside_candidate
36,68,36,68,-38.550977098652851,-38.505185035088566,0.045792063564285002,0,0,outside_candidate
36,69,36,69,-38.550977098652851,-38.504728618791212,0.046248479861638714,0.013524072674078357,0.29242199342634051,outside_candidate
36,70,36,70,-38.550977098652851,-38.504728618791177,0.046248479861674241,0,0,outside_candidate
36,71,36,71,-38.550977098652851,-38.503398960835597,0.047578137817254174,0,0,outside_candidate
36,72,36,72,-38.550977098652851,-38.503398960835582,0.047578137817268384,0.057026645201034981,1.198589264255258,outside_candidate
36,73,36,73,-38.550977098652851,-38.502271396240452,0.048705702412398466,0,0,outside_candidate
36,74,36,74,-38.550977098652851,-38.502271396240452,0.048705702412398466,0.0089992302059517301,0.18476748635619505,outside_candidate
36,75,36,75,-38.550977098652851,-38.49993133983368,0.051045758819171283,0,0,outside_candidate
36,76,36,76,-38.550977098652851,-38.499931339833665,0.051045758819185494,0.0031763340864520481,0.062225230066679432,outside_candidate
36,77,36,77,-38.550977098652851,-38.498654701535017,0.05232239711783393,0,0,outside_candidate
36,78,36,78,-38.550977098652851,-38.498654701535017,0.05232239711783393,0,0,outside_candidate
36,79,36,79,-38.550977098652851,-38.498389193450677,0.052587905202173602,0,0,outside_candidate
37,38,38,37,-38.54465348332868,-38.544653483328673,7.1054273576010019e-15,0,0,outside_candidate
37,39,38,39,-38.54465348332868,-38.542596000718476,0.002057482610204886,0.047022191714189192,22.854235307246014,outside_candidate
37,40,38,40,-38.54465348332868,-38.54259600071844,0.0020574826102404131,0.018272240533097544,8.8808724030782766,outside_candidate
37,41,38,41,-38.54465348332868,-38.535240611890295,0.0094128714383856504,0,0,outside_candidate
37,42,38,42,-38.54465348332868,-38.535240611890295,0.0094128714383856504,0.029594596126551957,3.1440561278533261,outside_candidate
37,43,38,43,-38.54465348332868,-38.534816247467923,0.0098372358607576871,0,0,outside_candidate
37,44,38,44,-38.54465348332868,-38.534816247467916,0.0098372358607647925,0.0029699629006379857,0.30191030719142348,outside_candidate
37,45,38,46,-38.54465348332868,-38.533618953666618,0.011034529662062198,0,0,outside_candidate
37,46,38,45,-38.54465348332868,-38.53361895366659,0.01103452966209062,0,0,outside_candidate
37,47,38,48,-38.54465348332868,-38.524052346743474,0.020601136585206348,0,0,outside_candidate
37,48,38,47,-38.54465348332868,-38.524052346743467,0.020601136585213453,0.038054844687263369,1.8472206390096644,outside_candidate
37,49,38,50,-38.54465348332868,-38.523632256885385,0.021021226443295404,0.0032809727525989962,0.15607903570466714,outside_candidate
37,50,38,49,-38.54465348332868,-38.523632256885378,0.02102122644330251,0,0,outside_candidate
37,51,38,51,-38.54465348332868,-38.523208436758658,0.021445046570022441,0,0,outside_candidate
37,52,38,52,-38.54465348332868,-38.523208436758608,0.021445046570072179,0,0,outside_candidate
37,53,38,53,-38.54465348332868,-38.518048551255639,0.026604932073041709,0.0034126419983184497,0.1282710284299661,outside_candidate
37,54,38,54,-38.54465348332868,-38.518048551255639,0.026604932073041709,0,0,outside_candidate
37,55,38,56,-38.54465348332868,-38.516905789642834,0.027747693685846286,0,0,outside_candidate
37,56,38,55,-38.54465348332868,-38.51690578964282,0.027747693685860497,0.0023934884376315148,0.086259004612378801,outside_candidate
37,57,38,58,-38.54465348332868,-38.515389665287053,0.029263818041627587,0.01094658714974998,0.37406558276772134,outside_candidate
37,58,38,57,-38.54465348332868,-38.515389665287046,0.029263818041634693,0,0,outside_candidate
37,59,38,59,-38.54465348332868,-38.511524460429108,0.033129022899572647,0,0,outside_candidate
37,60,38,60,-38.54465348332868,-38.511524460429087,0.033129022899593963,0,0,outside_candidate
37,61,38,61,-38.54465348332868,-38.509119151636938,0.035534331691742693,0,0,outside_candidate
37,62,38,62,-38.54465348332868,-38.509119151636924,0.035534331691756904,0.031901899527156059,0.89777682619415966,outside_candidate
37,63,38,63,-38.54465348332868,-38.505838792892362,0.038814690436318244,0,0,outside_candidate
37,64,38,64,-38.54465348332868,-38.505838792892334,0.038814690436346666,0.039008276202569601,1.0049874355314106,outside_candidate
37,65,38,65,-38.54465348332868,-38.505450543172927,0.039202940155753652,0,0,outside_candidate
37,66,38,66,-38.54465348332868,-38.505450543172927,0.039202940155753652,0.0056771268506351173,0.14481380294640755,outside_candidate
37,67,38,67,-38.54465348332868,-38.505185035088573,0.039468448240107534,0,0,outside_candidate
37,68,38,68,-38.54465348332868,-38.505185035088566,0.03946844824011464,0,0,outside_candidate
37,69,38,69,-38.54465348332868,-38.504728618791212,0.039924864537468352,0.0091150414358608794,0.22830488071679422,outside_candidate
37,70,38,70,-38.54465348332868,-38.504728618791177,0.039924864537503879,0,0,outside_candidate
37,71,38,71,-38.54465348332868,-38.503398960835597,0.041254522493083812,0,0,outside_candidate
37,72,38,72,-38.54465348332868,-38.503398960835582,0.041254522493098023,0.0001805440749263694,0.0043763462528641521,outside_candidate
37,73,38,73,-38.54465348332868,-38.502271396240452,0.042382087088228104,0,0,outside_candidate
37,74,38,74,-38.54465348332868,-38.502271396240452,0.042382087088228104,0.0074168291688739675,0.17499914889595042,outside_candidate
37,75,38,75,-38.54465348332868,-38.49993133983368,0.044722143495000921,0,0,outside_candidate
37,76,38,76,-38.54465348332868,-38.499931339833665,0.044722143495015132,0.0029762633189913418,0.06655010440908507,outside_candidate
37,77,38,77,-38.54465348332868,-38.498654701535017,0.045998781793663568,0,0,outside_candidate
37,78,38,78,-38.54465348332868,-38.498654701535017,0.045998781793663568,0,0,outside_candidate
37,79,38,79,-38.54465348332868,-38.498389193450677,0.04626428987800324,0,0,outside_candidate
38,39,37,39,-38.544653483328673,-38.542596000718476,0.0020574826101977806,0.018272240533097544,8.8808724032622948,outside_candidate
38,40,37,40,-38.544653483328673,-38.54259600071844,0.0020574826102333077,0.047022191714189192,22.85423530693031,outside_candidate
38,41,37,41,-38.544653483328673,-38.535240611890295,0.009412871438378545,0.029594596126551985,3.1440561278557024,outside_candidate
38,42,37,42,-38.544653483328673,-38.535240611890295,0.009412871438378545,0,0,outside_candidate
38,43,37,43,-38.544653483328673,-38.534816247467923,0.0098372358607505817,0.0029699629006379857,0.30191030719185963,outside_candidate
38,44,37,44,-38.544653483328673,-38.534816247467916,0.0098372358607576871,0,0,outside_candidate
38,45,37,46,-38.544653483328673,-38.533618953666618,0.011034529662055093,0,0,outside_candidate
38,46,37,45,-38.544653483328673,-38.53361895366659,0.011034529662083514,0,0,outside_candidate
38,47,37,48,-38.544653483328673,-38.524052346743474,0.020601136585199242,0.038054844687263369,1.8472206390109385,outside_candidate
38,48,37,47,-38.544653483328673,-38.524052346743467,0.020601136585206348,0,0,outside_candidate
38,49,37,50,-38.544653483328673,-38.523632256885385,0.021021226443288299,0,0,outside_candidate
38,50,37,49,-38.544653483328673,-38.523632256885378,0.021021226443295404,0.0032809727525990482,0.15607903570466961,outside_candidate
38,51,37,51,-38.544653483328673,-38.523208436758658,0.021445046570015336,0,0,outside_candidate
38,52,37,52,-38.544653483328673,-38.523208436758608,0.021445046570065074,0,0,outside_candidate
38,53,37,53,-38.544653483328673,-38.518048551255639,0.026604932073034604,0,0,outside_candidate
38,54,37,54,-38.544653483328673,-38.518048551255639,0.026604932073034604,0.0034126419983184493,0.12827102843000032,outside_candidate
38,55,37,56,-38.544653483328673,-38.516905789642834,0.027747693685839181,0.0023934884376315148,0.086259004612445067,outside_candidate
38,56,37,55,-38.544653483328673,-38.51690578964282,0.027747693685853392,0,0,outside_candidate
38,57,37,58,-38.544653483328673,-38.515389665287053,0.029263818041620482,0,0,outside_candidate
38,58,37,57,-38.544653483328673,-38.515389665287046,0.029263818041627587,0.010946587149750005,0.37406558276772212,outside_candidate
38,59,37,59,-38.544653483328673,-38.511524460429108,0.033129022899565541,0,0,outside_candidate
38,60,37,60,-38.544653483328673,-38.511524460429087,0.033129022899586857,0,0,outside_candidate
38,61,37,61,-38.544653483328673,-38.509119151636938,0.035534331691735588,0.031901899527156045,0.8977768261946979,outside_candidate
38,62,37,62,-38.544653483328673,-38.509119151636924,0.035534331691749799,0,0,outside_candidate
38,63,37,63,-38.544653483328673,-38.505838792892362,0.038814690436311139,0.039008276202569608,1.0049874355323305,outside_candidate
38,64,37,64,-38.544653483328673,-38.505838792892334,0.038814690436339561,0,0,outside_candidate
38,65,37,65,-38.544653483328673,-38.505450543172927,0.039202940155746546,0.0056771268506351216,0.14481380294643392,outside_candidate
38,66,37,66,-38.544653483328673,-38.505450543172927,0.039202940155746546,0,0,outside_candidate
38,67,37,67,-38.544653483328673,-38.505185035088573,0.039468448240100429,0,0,outside_candidate
38,68,37,68,-38.544653483328673,-38.505185035088566,0.039468448240107534,0,0,outside_candidate
38,69,37,69,-38.544653483328673,-38.504728618791212,0.039924864537461247,0,0,outside_candidate
38,70,37,70,-38.544653483328673,-38.504728618791177,0.039924864537496774,0.0091150414358608725,0.22830488071663152,outside_candidate
38,71,37,71,-38.544653483328673,-38.503398960835597,0.041254522493076706,0.00018054407492636645,0.0043763462528663413,outside_candidate
38,72,37,72,-38.544653483328673,-38.503398960835582,0.041254522493090917,0,0,outside_candidate
38,73,37,73,-38.544653483328673,-38.502271396240452,0.042382087088220999,0.0074168291688739658,0.1749991488959797,outside_candidate
38,74,37,74,-38.544653483328673,-38.502271396240452,0.042382087088220999,0,0,outside_candidate
38,75,37,75,-38.544653483328673,-38.49993133983368,0.044722143494993816,0.0029762633189912924,0.066550104409115685,outside_candidate
38,76,37,76,-38.544653483328673,-38.499931339833665,0.044722143495008027,0,0,outside_candidate
38,77,37,77,-38.544653483328673,-38.498654701535017,0.045998781793656462,0,0,outside_candidate
38,78,37,78,-38.544653483328673,-38.498654701535017,0.045998781793656462,0,0,outside_candidate
38,79,37,79,-38.544653483328673,-38.498389193450677,0.046264289877996134,0,0,outside_candidate
39,40,39,40,-38.542596000718476,-38.54259600071844,3.5527136788005009e-14,0,0,outside_candidate
39,41,39,41,-38.542596000718476,-38.535240611890295,0.0073553888281807644,0.0032809727525989962,0.44606380835076687,outside_candidate
39,42,39,42,-38.542596000718476,-38.535240611890295,0.0073553888281807644,0,0,outside_candidate
39,43,39,43,-38.542596000718476,-38.534816247467923,0.0077797532505528011,0,0,outside_candidate
39,44,39,44,-38.542596000718476,-38.534816247467916,0.0077797532505599065,0,0,outside_candidate
39,45,39,46,-38.542596000718476,-38.533618953666618,0.008977047051857312,0.00034893719369531208,0.038869930354561134,outside_candidate
39,46,39,45,-38.542596000718476,-38.53361895366659,0.0089770470518857337,0,0,outside_candidate
39,47,39,48,-38.542596000718476,-38.524052346743474,0.018543653975001462,0,0,outside_candidate
39,48,39,47,-38.542596000718476,-38.524052346743467,0.018543653975008567,0.0031763340864520485,0.17128954685699052,outside_candidate
39,49,39,50,-38.542596000718476,-38.523632256885385,0.018963743833090518,0,0,outside_candidate
39,50,39,49,-38.542596000718476,-38.523632256885378,0.018963743833097624,0.018829250083131757,0.99290784819972455,outside_candidate
39,51,39,51,-38.542596000718476,-38.523208436758658,0.019387563959817555,0.0019331270552735095,0.099709641669272459,outside_candidate
39,52,39,52,-38.542596000718476,-38.523208436758608,0.019387563959867293,0,0,outside_candidate
39,53,39,53,-38.542596000718476,-38.518048551255639,0.024547449462836823,0.029363713852658867,1.1962022326235375,outside_candidate
39,54,39,54,-38.542596000718476,-38.518048551255639,0.024547449462836823,0,0,outside_candidate
39,55,39,56,-38.542596000718476,-38.516905789642834,0.0256902110756414,0,0,outside_candidate
39,56,39,55,-38.542596000718476,-38.51690578964282,0.025690211075655611,0,0,outside_candidate
39,57,39,58,-38.542596000718476,-38.515389665287053,0.027206335431422701,0,0,outside_candidate
39,58,39,57,-38.542596000718476,-38.515389665287046,0.027206335431429807,0.0086137837046226916,0.3166094796681701,outside_candidate
39,59,39,59,-38.542596000718476,-38.511524460429108,0.031071540289367761,0,0,outside_candidate
39,60,39,60,-38.542596000718476,-38.511524460429087,0.031071540289389077,0,0,outside_candidate
39,61,39,61,-38.542596000718476,-38.509119151636938,0.033476849081537807,0,0,outside_candidate
39,62,39,62,-38.542596000718476,-38.509119151636924,0.033476849081552018,0,0,outside_candidate
39,63,39,63,-38.542596000718476,-38.505838792892362,0.036757207826113358,0.01094658714974998,0.29780790754114939,outside_candidate
39,64,39,64,-38.542596000718476,-38.505838792892334,0.03675720782614178,0,0,outside_candidate
39,65,39,65,-38.542596000718476,-38.505450543172927,0.037145457545548766,0,0,outside_candidate
39,66,39,66,-38.542596000718476,-38.505450543172927,0.037145457545548766,0.0098969685789975659,0.2664381927954888,outside_candidate
39,67,39,67,-38.542596000718476,-38.505185035088573,0.037410965629902648,0.0060974041422263174,0.16298440950566248,outside_candidate
39,68,39,68,-38.542596000718476,-38.505185035088566,0.037410965629909754,0,0,outside_candidate
39,69,39,69,-38.542596000718476,-38.504728618791212,0.037867381927263466,0.0085136355560451581,0.22482767814258572,outside_candidate
39,70,39,70,-38.542596000718476,-38.504728618791177,0.037867381927298993,0,0,outside_candidate
39,71,39,71,-38.542596000718476,-38.503398960835597,0.039197039882878926,0,0,outside_candidate
39,72,39,72,-38.542596000718476,-38.503398960835582,0.039197039882893137,0.00018054407492636645,0.0046060640156952706,outside_candidate
39,73,39,73,-38.542596000718476,-38.502271396240452,0.040324604478023218,0,0,outside_candidate
39,74,39,74,-38.542596000718476,-38.502271396240452,0.040324604478023218,0,0,outside_candidate
39,75,39,75,-38.542596000718476,-38.49993133983368,0.042664660884796035,0,0,outside_candidate
39,76,39,76,-38.542596000718476,-38.499931339833665,0.042664660884810246,0.022141652531864477,0.5189693782318916,outside_candidate
39,77,39,77,-38.542596000718476,-38.498654701535017,0.043941299183458682,0,0,outside_candidate
39,78,39,78,-38.542596000718476,-38.498654701535017,0.043941299183458682,0,0,outside_candidate
39,79,39,79,-38.542596000718476,-38.498389193450677,0.044206807267798354,0,0,outside_candidate
40,41,40,41,-38.54259600071844,-38.535240611890295,0.0073553888281452373,0,0,outside_candidate
40,42,40,42,-38.54259600071844,-38.535240611890295,0.0073553888281452373,0.0032809727525990482,0.44606380835292847,outside_candidate
40,43,40,43,-38.54259600071844,-38.534816247467923,0.007779753250517274,0,0,outside_candidate
40,44,40,44,-38.54259600071844,-38.534816247467916,0.0077797532505243794,0,0,outside_candidate
40,45,40,46,-38.54259600071844,-38.533618953666618,0.0089770470518217849,0,0,outside_candidate
40,46,40,45,-38.54259600071844,-38.53361895366659,0.0089770470518502066,0.00034893719369531208,0.038869930354591901,outside_candidate
40,47,40,48,-38.54259600071844,-38.524052346743474,0.018543653974965935,0.0031763340864520485,0.17128954685738432,outside_candidate
40,48,40,47,-38.54259600071844,-38.524052346743467,0.01854365397497304,0,0,outside_candidate
40,49,40,50,-38.54259600071844,-38.523632256885385,0.018963743833054991,0.018829250083131716,0.99290784820195443,outside_candidate
40,50,40,49,-38.54259600071844,-38.523632256885378,0.018963743833062097,0,0,outside_candidate
40,51,40,51,-38.54259600071844,-38.523208436758658,0.019387563959782028,0,0,outside_candidate
40,52,40,52,-38.54259600071844,-38.523208436758608,0.019387563959831766,0.0019331270552735078,0.099709641669199281,outside_candidate
40,53,40,53,-38.54259600071844,-38.518048551255639,0.024547449462801296,0,0,outside_candidate
40,54,40,54,-38.54259600071844,-38.518048551255639,0.024547449462801296,0.029363713852658874,1.196202232625269,outside_candidate
40,55,40,56,-38.54259600071844,-38.516905789642834,0.025690211075605873,0,0,outside_candidate
40,56,40,55,-38.54259600071844,-38.51690578964282,0.025690211075620084,0,0,outside_candidate
40,57,40,58,-38.54259600071844,-38.515389665287053,0.027206335431387174,0.0086137837046227662,0.31660947966866898,outside_candidate
40,58,40,57,-38.54259600071844,-38.515389665287046,0.02720633543139428,0,0,outside_candidate
40,59,40,59,-38.54259600071844,-38.511524460429108,0.031071540289332233,0,0,outside_candidate
40,60,40,60,-38.54259600071844,-38.511524460429087,0.03107154028935355,0,0,outside_candidate
40,61,40,61,-38.54259600071844,-38.509119151636938,0.03347684908150228,0,0,outside_candidate
40,62,40,62,-38.54259600071844,-38.509119151636924,0.033476849081516491,0,0,outside_candidate
40,63,40,63,-38.54259600071844,-38.505838792892362,0.036757207826077831,0,0,outside_candidate
40,64,40,64,-38.54259600071844,-38.505838792892334,0.036757207826106253,0.010946587149750005,0.29780790754120762,outside_candidate
40,65,40,65,-38.54259600071844,-38.505450543172927,0.037145457545513239,0.0098969685789975469,0.2664381927957431,outside_candidate
40,66,40,66,-38.54259600071844,-38.505450543172927,0.037145457545513239,0,0,outside_candidate
40,67,40,67,-38.54259600071844,-38.505185035088573,0.037410965629867121,0,0,outside_candidate
40,68,40,68,-38.54259600071844,-38.505185035088566,0.037410965629874227,0.0060974041422263044,0.16298440950578594,outside_candidate
40,69,40,69,-38.54259600071844,-38.504728618791212,0.037867381927227939,0,0,outside_candidate
40,70,40,70,-38.54259600071844,-38.504728618791177,0.037867381927263466,0.0085136355560451772,0.22482767814258622,outside_candidate
40,71,40,71,-38.54259600071844,-38.503398960835597,0.039197039882843399,0.0001805440749263694,0.0046060640157011912,outside_candidate
40,72,40,72,-38.54259600071844,-38.503398960835582,0.039197039882857609,0,0,outside_candidate
40,73,40,73,-38.54259600071844,-38.502271396240452,0.040324604477987691,0,0,outside_candidate
40,74,40,74,-38.54259600071844,-38.502271396240452,0.040324604477987691,0,0,outside_candidate
40,75,40,75,-38.54259600071844,-38.49993133983368,0.042664660884760508,0.022141652531864502,0.51896937823249711,outside_candidate
40,76,40,76,-38.54259600071844,-38.499931339833665,0.042664660884774719,0,0,outside_candidate
40,77,40,77,-38.54259600071844,-38.498654701535017,0.043941299183423155,0,0,outside_candidate
40,78,40,78,-38.54259600071844,-38.498654701535017,0.043941299183423155,0,0,outside_candidate
40,79,40,79,-38.54259600071844,-38.498389193450677,0.044206807267762827,0.021237511142250282,0.48041268878825882,outside_candidate
41,42,41,42,-38.535240611890295,-38.535240611890295,0,0,0,outside_candidate
41,43,41,43,-38.535240611890295,-38.534816247467923,0.00042436442237203664,0,0,outside_candidate
41,44,41,44,-38.535240611890295,-38.534816247467916,0.00042436442237914207,0,0,outside_candidate
41,45,41,46,-38.535240611890295,-38.533618953666618,0.0016216582236765475,0.012217979148885729,7.5342504175668399,outside_candidate
41,46,41,45,-38.535240611890295,-38.53361895366659,0.0016216582237049693,0,0,outside_candidate
41,47,41,48,-38.535240611890295,-38.524052346743474,0.011188265146820697,0.0063895938002612503,0.57109781690121486,outside_candidate
41,48,41,47,-38.535240611890295,-38.524052346743467,0.011188265146827803,0,0,outside_candidate
41,49,41,50,-38.535240611890295,-38.523632256885385,0.011608355004909754,0.047022191714189192,4.0507196492785722,outside_candidate
41,50,41,49,-38.535240611890295,-38.523632256885378,0.011608355004916859,0.040928323182981979,3.5257642590742866,outside_candidate
41,51,41,51,-38.535240611890295,-38.523208436758658,0.012032175131636791,0,0,outside_candidate
41,52,41,52,-38.535240611890295,-38.523208436758608,0.012032175131686529,0.0034126419983184493,0.28362635691125493,outside_candidate
41,53,41,53,-38.535240611890295,-38.518048551255639,0.017192060634656059,0,0,outside_candidate
41,54,41,54,-38.535240611890295,-38.518048551255639,0.017192060634656059,0,0,outside_candidate
41,55,41,56,-38.535240611890295,-38.516905789642834,0.018334822247460636,0.031172500468378894,1.7001801297908012,outside_candidate
41,56,41,55,-38.535240611890295,-38.51690578964282,0.018334822247474847,0,0,outside_candidate
41,57,41,58,-38.535240611890295,-38.515389665287053,0.019850946603241937,0,0,outside_candidate
41,58,41,57,-38.535240611890295,-38.515389665287046,0.019850946603249042,0.0033471065662514397,0.16861193741277872,outside_candidate
41,59,41,59,-38.535240611890295,-38.511524460429108,0.023716151461186996,0,0,outside_candidate
41,60,41,60,-38.535240611890295,-38.511524460429087,0.023716151461208312,0.013524072674078109,0.57024735637225821,outside_candidate
41,61,41,61,-38.535240611890295,-38.509119151636938,0.026121460253357043,0.024222351438339916,0.92729698888969814,outside_candidate
41,62,41,62,-38.535240611890295,-38.509119151636924,0.026121460253371254,0,0,outside_candidate
41,63,41,63,-38.535240611890295,-38.505838792892362,0.029401818997932594,0.0016224538908023865,0.055182092336411921,outside_candidate
41,64,41,64,-38.535240611890295,-38.505838792892334,0.029401818997961016,0,0,outside_candidate
41,65,41,65,-38.535240611890295,-38.505450543172927,0.029790068717368001,0.012365899517771553,0.41510140963730208,outside_candidate
41,66,41,66,-38.535240611890295,-38.505450543172927,0.029790068717368001,0,0,outside_candidate
41,67,41,67,-38.535240611890295,-38.505185035088573,0.030055576801721884,0,0,outside_candidate
41,68,41,68,-38.535240611890295,-38.505185035088566,0.030055576801728989,0,0,outside_candidate
41,69,41,69,-38.535240611890295,-38.504728618791212,0.030511993099082702,0,0,outside_candidate
41,70,41,70,-38.535240611890295,-38.504728618791177,0.030511993099118229,0,0,outside_candidate
41,71,41,71,-38.535240611890295,-38.503398960835597,0.031841651054698161,0,0,outside_candidate
41,72,41,72,-38.535240611890295,-38.503398960835582,0.031841651054712372,0,0,outside_candidate
41,73,41,73,-38.535240611890295,-38.502271396240452,0.032969215649842454,0.022172871849995546,0.67253258571535057,outside_candidate
41,74,41,74,-38.535240611890295,-38.502271396240452,0.032969215649842454,0,0,outside_candidate
41,75,41,75,-38.535240611890295,-38.49993133983368,0.035309272056615271,0.0043135425963630458,0.12216458581889382,outside_candidate
41,76,41,76,-38.535240611890295,-38.499931339833665,0.035309272056629482,0,0,outside_candidate
41,77,41,77,-38.535240611890295,-38.498654701535017,0.036585910355277917,0,0,outside_candidate
41,78,41,78,-38.535240611890295,-38.498654701535017,0.036585910355277917,0,0,outside_candidate
41,79,41,79,-38.535240611890295,-38.498389193450677,0.036851418439617589,0,0,outside_candidate
42,43,42,43,-38.535240611890295,-38.534816247467923,0.00042436442237203664,0,0,outside_candidate
42,44,42,44,-38.535240611890295,-38.534816247467916,0.00042436442237914207,0,0,outside_candidate
42,45,42,46,-38.535240611890295,-38.533618953666618,0.0016216582236765475,0,0,outside_candidate
42,46,42,45,-38.535240611890295,-38.53361895366659,0.0016216582237049693,0.012217979148885753,7.5342504174348077,outside_candidate
42,47,42,48,-38.535240611890295,-38.524052346743474,0.011188265146820697,0,0,outside_candidate
42,48,42,47,-38.535240611890295,-38.524052346743467,0.011188265146827803,0.0063895938002612512,0.57109781690085226,outside_candidate
42,49,42,50,-38.535240611890295,-38.523632256885385,0.011608355004909754,0.040928323182981979,3.5257642590764449,outside_candidate
42,50,42,49,-38.535240611890295,-38.523632256885378,0.011608355004916859,0.047022191714189192,4.0507196492760924,outside_candidate
42,51,42,51,-38.535240611890295,-38.523208436758658,0.012032175131636791,0.0034126419983184497,0.28362635691242744,outside_candidate
42,52,42,52,-38.535240611890295,-38.523208436758608,0.012032175131686529,0,0,outside_candidate
42,53,42,53,-38.535240611890295,-38.518048551255639,0.017192060634656059,0,0,outside_candidate
42,54,42,54,-38.535240611890295,-38.518048551255639,0.017192060634656059,0,0,outside_candidate
42,55,42,56,-38.535240611890295,-38.516905789642834,0.018334822247460636,0,0,outside_candidate
42,56,42,55,-38.535240611890295,-38.51690578964282,0.018334822247474847,0.031172500468378883,1.700180129789483,outside_candidate
42,57,42,58,-38.535240611890295,-38.515389665287053,0.019850946603241937,0.0033471065662512159,0.16861193741282779,outside_candidate
42,58,42,57,-38.535240611890295,-38.515389665287046,0.019850946603249042,0,0,outside_candidate
42,59,42,59,-38.535240611890295,-38.511524460429108,0.023716151461186996,0.013524072674078118,0.57024735637277113,outside_candidate
42,60,42,60,-38.535240611890295,-38.511524460429087,0.023716151461208312,0,0,outside_candidate
42,61,42,61,-38.535240611890295,-38.509119151636938,0.026121460253357043,0,0,outside_candidate
42,62,42,62,-38.535240611890295,-38.509119151636924,0.026121460253371254,0.024222351438339982,0.92729698888919609,outside_candidate
42,63,42,63,-38.535240611890295,-38.505838792892362,0.029401818997932594,0,0,outside_candidate
42,64,42,64,-38.535240611890295,-38.505838792892334,0.029401818997961016,0.0016224538908023664,0.055182092336357888,outside_candidate
42,65,42,65,-38.535240611890295,-38.505450543172927,0.029790068717368001,0,0,outside_candidate
42,66,42,66,-38.535240611890295,-38.505450543172927,0.029790068717368001,0.012365899517771558,0.41510140963730224,outside_candidate
42,67,42,67,-38.535240611890295,-38.505185035088573,0.030055576801721884,0,0,outside_candidate
42,68,42,68,-38.535240611890295,-38.505185035088566,0.030055576801728989,0,0,outside_candidate
42,69,42,69,-38.535240611890295,-38.504728618791212,0.030511993099082702,0,0,outside_candidate
